Index,Post,Trans,Label,Type
13001,"**👀Це командний пункт французької армії в рамках навчань ORION-23, всередині та ззовні. 

**🤷‍♂️Зазначається, що це не для протистояння звичайним військам, а для можливої ескалації у Сахелі. 

😐Оцініть практичність цієї конструкції на реальному театрі бойових дій по шкалі від 1 до 10.",,,
13002,"**⚡️****Наші друзі з окремого підрозділу ЗСУ** **«УНСО Київ» оголошують набір в свої лави.

**🫡Якщо у вас є бажання долучитися до підрозділу та захищати країну - [заповнюйте анкету](https://docs.google.com/forms/d/e/1FAIpQLSf5fXXE9gAC_gkj_0lo68nwKvkZzJXay3CeigpMjG2DdhuTWw/viewform?usp=sf_link) або звертайся по номеру** +380 (63) 678 29 20.

**🇺🇦Запиши своє ім’я на сторінках української історії!",,,
13003,"🇺🇸**США обміняли баскетболістку Брітні Ґрінер

**🏀Американка раніше виступала за олімпійську збірну США, а від 2016-го року почала грати за команду УГМК з Єкатеринбурга, яка є чинним чемпіоном Московії та Євроліги.

✈️Історія розпочалася 17 лютого 2022, коли її затримали в аеропорту Шеремєтьєво, нібито за перевезення гашишного масла — наркотичної речовини. 4 серпня її приговорили до 9 років позбавлення волі, та одного мільйону рублів штрафу.

💰За спортсменку московія вимагала торгівця зброєю Віктора Бута, якийсь після розпаду СРСР заснував приватну компанію і постачав тони різноманітної зброї до країн Африки.  Його затримали 6 березня 2008-го року в Таїланді, за поданням прокуратури США. 2010-го його екстрадували до США, а 2012-го ухвалили вирок — 25 років ув'язнення та 15 мільйонів доларів штрафу.

🇦🇪Обмін відбувся в аеропорту Абу-Дабі, з юридичної точки зору баскетболістка та торговець зброєю були помилувані.

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)",,,
13004,"🕶🕶🕶** на фронтах станом на 7 грудня

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 7-8 грудня незаконні збройні формування помилки на політичній карті світу проведуть антитерористичні навчання з перекиданням техніки.[[пруф](https://www.reuters.com/world/europe/belarus-move-military-equipment-forces-check-terrorism-response-2022-12-07/)]

**⏩****На** **Сватівському** напрямку - тривають позиційні бої.

**⏩****Бахмутський **відтинок - в Білогорівці тривають стрілецькі бої, ціною втрат та героїзму, нашим воїнам вдається стримати кацапів. Ворог повідомляє про захоплення всієї Яковлівки, інформація перевіряється. На східних околицях Бахмута більшовикам вдалося зайняти позиції в лісі, захопити віконний завод та міське сміттєзвалише.

**⏩****Авдіївський** відтинок - йдуть важкі бої, без змін. 
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Таврійський** відтинок - без змін. 

⏺⏺Оновлення протягом 20 секунд.

🕶 Триває збір привітань до проекту ""Фронтова стіна"". 24 грудня на сайті мапи з'явиться у вигляді додаткового функціоналу. Наші військові можуть надсилати вітання зі святами країні, своєму місту/селищу/селу чи близьким через [спеціальну форму](https://forms.gle/LpDArSHnWM8o47YS8). 

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.",,,
13005,"🕶 **Адвент. День 7 - село Берестове, Донеччина

**🔫 Ворог не міг взяти місто піхотними підрозділами, тому для того, щоб змусити ЗСУ відійти, було прийнято рішення просто стерти село артилерією. Більшовикам дуже дорого обійшлося його зайняти.

🇺🇦 deepstatemap.live/#16/48.7543/38.2568

⬇️У коментарях світлина без стиснення.",,,
13006,"🇺🇦 **Президента України Володимира Зеленського та ""дух України"" визнано персоною року за версією журналу Time

**[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)",,,
13007,"🥔**У біломосковії хочуть запровадити смертну кару за державну зраду для чиновників та військових - законопроект прийнятий депутатами у першому читанні** -** повідомила пресслужба Палати представників Національних зборів Білорусі

**📜Був ухвалений законопроект **""Про зміну кодексів з питань кримінальної відповідальності""**, де вносяться зміни до частини 2 статті 356 КК Білорусі. У відомстві зазначають, що такі заходи здійсненні з метою __""надання стримуючого впливу на деструктивні елементи, а також демонстрації рішучої боротьби зі зрадою державі""

__👀Схоже бульбофюрера почали хвилювати заклики про здачу в полон при наступі, а також присутність схвалення такої ідеї серед самих військових, адже ніхто вмирати через ідіотів не хоче, а прийшовши на українську землю саме така доля чекає на кожного ворога - смерть! 

🫠P.S. на картинці продемонстровано потенційний наслідок білорашок, які захочуть вторгнутися на нашу землю.",,,
13008,"🕶🕶🕶** на фронтах станом на 6 грудня

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - тривають позиційні бої.

**⏩****Бахмутський **відтинок - ворог має незначні успіхи на східних околицях Бахмута. Продовжуються бої на східних та південних околицях міста.

⏺Кацапи активізувалися в районі Білогорівки та Спірного. Уточнено зелену зону в Білогорівці, судячи з відео удару ворогом по наших позиціях.

**⏩****Авдіївський** відтинок - бої в Первомайському. Ближче до Авдіївки ворог починає насичення артилерією, останні два дні її стало відчутно більше. Ворог атакував наші позиції східніше Водяного, результат невідомий. Тривають спроби ворога просунутися до Невельського та до центру Мар'їнки. 
 
**⏩****Запорізький **відтинок - без змін. Проведено уточнення в Новодарівці.

**⏩****Таврійський** відтинок - без змін. 

⏺⏺Оновлення протягом 30 хвилин.

🕶 Сьогодні стартував проект ""Фронтова стіна"". 24 грудня на сайті мапи з'явиться у вигляді додаткового функціоналу. Наші військові можуть надсилати вітання зі святами країні, своєму місту/селищу/селу чи близьким через [спеціальну форму](https://forms.gle/LpDArSHnWM8o47YS8). 

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.",,,
13009,"🕶 **Адвент. День 6 - Григорівка та Білогорівка

**🔫Якщо враховувати концентрацію ям від роботи артилерії, то це можливо найбільш ""побите"" місце у цій війні. Влітку ворог готував собі плацдарм для висадки та подальшого захоплення Сіверська, тому по цим селам наносився шквальний вогонь. Коли наші втратили Білогорівку, то вже наша артилерія змушувала ворога зупинитися.

⬇️У коментарях світлина без стиснення.",,,
13010,"🇱🇹🏗**Сьогодні у Литві демонтують 6 стел із зображенням солдат Радянського союзу 

**На столичному цвинтарі **Антакальніс** у Вільнюсі триває демонтаж пам'ятника, що присвячувався ""__звільненню Литви та Європи від нацизму__"" (за словами посольства Московії), проте мер Вільнюса чітко окреслив позицію уряду: 

💭«__Ми робимо це шанобливо, чітко, могили не руйнуємо, і ми очистимо себе від цього радянського символу. **Щасливий день, щасливий момент**.. Всім зрозуміло, про що це місце і що це не надгробок, **а ідеологічний знак** на території цвинтаря, що є неадекватним у західному світі.»__, - зазначив очільник міста Ремігіюс Шимашюс. 

🤕Посольство Московії вже відреагувало та як зазвичай назвало демонтаж **""__актом вандалізму__""**:

💭«__Такі варварські знущання над мертвими викликають у кожної нормальної людини лише глибоке презирство та небачене обурення__»

🤷‍♂️Опісля демонтажу вивезені скульптури муніципалітет обіцяє передати Національному музею Литви. Це має відбутись **вже наступного тижня. 

**🕵🏻‍♂️**Цікавий факт** - комітет з прав людини ООН закликав місцевий уряд не зносити меморіал, оскільки кілька громадян Литви, що ідентифікують себе ""етнічними росіянами"", намагались оскаржити рішення про демонтаж меморіалу. Однак мер Вільнюса заявив, що муніципалітет не має наміру звітувати перед комітетом щодо знесення постаменту.",,,
