Index,Post,Trans,Label,Type
14001,"**📍Гарна робота 92 ОМБр та 40 ОАБр по кацапським САУ у Нескучному

**https://deepstatemap.live/#14/50.2019/36.5612

[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Ютуб](https://www.youtube.com/channel/UCMGRXVYg1wMA6e4zTGX-DwQ)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти](https://sites.google.com/view/deepstate-donate/report?authuser=0)",,,
14002,"🇺🇦**В Україну прибули німецькі РСЗВ MARS II

**Детальніше про них можна прочитати на [АрміяІнформ](https://armyinform.com.ua/2022/06/29/nimeczka-rszv-mars-ii-analog-amerykanskoyi-mlrs/)",,,
14003,"**🇨🇳1 серпня китайці відзначають  День збройних сил Китаю або річницю заснування Народно-визвольної армії Китайської Народної Республіки

🎥А це відеоролик до відповідного свята**…налаштування китайців на останні події прямі і показові. Але далі відеороликів і навчань нічого не рухається. Чекаємо на дії **Ненсі Пелосі** щодо Тайваню в її турне по Азії👀",,,
14004,"🇽🇰**Склад учасників миротворчого контингенту НАТО та союзників у Косово, який був переведений в стан бойової готовності

**⛔️Ескалація конфлікту відкладається. Косово перенесло процедуру повної заборони сербських документів на території до 1 вересня. Зусиль доклали західні партнери, зокрема, дипломати США

📎P.S. Контингент України відкликаний Указом Президента з початку повномасштабного наступу русні",,,
14005,"🇽🇰**З приводу Косово та Сербії, то якщо раптом щось почнеться, ми всі про це дізнаємося з офіційних джерел. Поки що все це виглядає як спроба роздути сенсацію

**У питанні Косово зараз є тупик. Албанці складають більшість населення, але захід допоміг Косово для реалізації їх прав, а не для аншлюсу з Албанією. А так як остання не має політичного впливу на США — їй його (аншлюсу) зробити не дадуть. Сербія звісно ж сильніша і має підтримку кацапів, але варто розуміти, що у випадку оголошення війни нею ж, її успіх буде помножено десь на 0.2 вступом у війну Албанії і відповідно розв'яже останній руки у питанні захисту етнічних албанців. 

Про те, що розганяють кацапські пабліки, що Косово нападе на Сербію - смішно. Швидше закарпатські цигани нападуть на Угорщину.

Наші попередні публікації на цю тему: 
- [Сербський спецназ їде в бік Косово
](https://t.me/DeepStateUA/11138)-[ БТР біля кордону
](https://t.me/DeepStateUA/6771)- [Сербська техніка в бік Косово
](https://t.me/DeepStateUA/6745)- [Знову серби
](https://t.me/DeepStateUA/6700)-[ Заява Албанії в 2020 році
](https://t.me/DeepStateUA/2765)- [Договір між Косово та Сербією в кабінеті Трампа](https://t.me/DeepStateUA/2366)",,,
14006,"🔥**Карта пожеж виглядає сьогодні спекотною

**[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Ютуб](https://www.youtube.com/channel/UCMGRXVYg1wMA6e4zTGX-DwQ)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти](https://sites.google.com/view/deepstate-donate/report?authuser=0)",,,
14007,"🇽🇰**Всі прикордонні переходи між Косово та Сербією перекриті

**🩸На КПП ""Ярине"" затрьохсотили серба.

🇦🇱В Косовській Митровиця албанці зі зброєю вже готові захищати себе. 

Також ходить чутка по промосковським каналам Телеграм, що сербська армія вже на кордоні, ну і власне фото. Стріляти в ногу собі будуть?",,,
14008,**⚡️Через нові обмеження на __сербські паспорти__ та __номери авто__ у Косово спалахнули протести сербів**,,,
14009,"📍**Ви нам скидаєте різних твітерних онолітиків, але на жаль їх ""оналіз"" спирається на тому, щоб намалювати найбільше стрілок і ніхто нічого не зрозумів

**@newsdeepstatebot не створений для такого, пожалійте Лассарда.

Сьогодні туди вже заїхали журналісти, тому цілком можливо, що село ми втратили раніше. 

Нагадаємо, що над всією картою працює чимало людей, вклад в кожного різний, але щоб аналізувати таку кількість інформації часу йде багато у великої частини команди.

🤝Можливо в когось є досвід роботи з АРІ в Телеграм і пошуку інформації через нього? Якщо так - пишіть нам.",,,
14010,"📍**На одному з відео, знятим бабуїнами денере, показано місця, які підписані Покровським. Судячи з будівель, це дійсно Покровське...

**https://deepstatemap.live/#14.5/48.6323/38.1362",,,
