Index,Post,Trans,Label,Type
5001,"Леонид Парфенов – новый герой «вДудя»:

https://youtu.be/1pj8LTlxLnY

18+ НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЕН, РАСПРОСТРАНЕН ИНОСТРАННЫМ АГЕНТОМ ДУДЕМ ЮРИЕМ АЛЕКСАНДРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ДУДЯ ЮРИЯ АЛЕКСАНДРОВИЧА","Leonid Parfenov is the new hero of “VDUDA”:

https://youtu.be/1pj8LTlxLnY

18+ This Material (Information) Produced, Distributed by Foreign Agent Dude Yuri Aleksandrovich or Concerns the Activities of Foreign Agent Dudy Yuri Aleksandrovich",,
5002,"Поэтесса Вера Полозкова – новая героиня вДудя: 

https://youtu.be/bAzEjV_WXxU

18+ НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЕН, РАСПРОСТРАНЕН ИНОСТРАННЫМ АГЕНТОМ ДУДЕМ ЮРИЕМ АЛЕКСАНДРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ДУДЯ ЮРИЯ АЛЕКСАНДРОВИЧА","The poet Vera Polozkova is the new heroine in Dudia:

https://youtu.be/bAzEjV_WXXU

18+ This Material (Information) Produced, Distributed by Foreign Agent Dude Yuri Aleksandrovich or Concerns the Activities of Foreign Agent Dudy Yuri Aleksandrovich",,
5003,"Дмитрий Муратов – главный редактор «Новой газеты» и лауреат Нобелевской премии мира – новый герой вДудя: 

https://youtu.be/z1C01Gc9w-w

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Dmitry Muratov, editor-in-chief of Novaya Gazeta and Nobel Peace Prize laureate, is a new hero in Dudia:

https://youtu.be/z1C01Gc9w-w

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency",,
5004,"Павел Лобков работал репортером на войне в Чечне и в программе «Намедни», вел «Растительную жизнь» и эфиры «Дождя». Осенью 2021-го он начал делать документальный сериал для Russia Today, но сразу после вторжения России в Украину отказался этот сериал продолжать.

Мы встретились в Батуми и поговорили о том, какой путь за последние 30 лет проделали наша профессия и наша страна.

https://youtu.be/IxCqi_csXVg

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Pavel Lobkov worked as a reporter in the war in Chechnya and in the program “Namedni”, led “Plant life” and the airwaves of “Rain”. In the fall of 2021, he began making a documentary series for Russia Today, but immediately after the Russian invasion of Ukraine, he refused to continue the series.

We met in Batumi and talked about the path our profession and our country have taken over the past 30 years.

https://youtu.be/IxCqi_csXVg

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency",,
5005,"Мы начали снимать Noize MC весной 2021 года, закончили – осенью 2022-го.

За это время:
– ему отменили почти все концерты в России;
– он выпустил альбом-предсказание;
– началась война;
– он уехал из России;
– вместе с Лизой Монеточкой проехал благотворительный тур и собрал больше 300 тысяч евро для украинских беженцев.

Большой выпуск про большого артиста:

https://youtu.be/89UEbXg3yos

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","We started shooting Noize MC in the spring of 2021, and finished in the fall of 2022.

During this time:
He was canceled almost all concerts in Russia.
- he released a prediction album;
- the war began;
- he left Russia;
Together with Lisa Monetochka, he went on a charity tour and raised more than 300 thousand euros for Ukrainian refugees.

Big story about a great artist:

https://youtu.be/89UEbXg3yos

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency",,
5006,"Начну с признания. Все эти годы, что Россию сначала из телевизора, а потом отовсюду облучали пропагандой, это вызывало у меня не столько страх, сколько улыбку.
 
Эфиры Соловьева и его друзей были смешными, иногда очень интересными с точки зрения антропологии, но все сравнения с Геббельсом казались преувеличением и алармизмом.

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА
 
Когда Россия начала вторжение в Украину, я понял, что сильно ошибался. Пропаганда — главное топливо этой войны. И основная причина почему столько людей эту войну поддерживает.
 
В этом выпуске мы встретились с теми, кто давно исследует пропаганду, и попробовали понять, как именно ей удалось добиться таких результатов. 

Если среди ваших близких есть те, кто за войну, возможно, это видео стоит посмотреть вместе:

https://youtu.be/N8ubzqjRQgE","I'll start with a confession. All these years, the fact that Russia was exposed to propaganda first from television and then from everywhere caused me not so much fear as a smile.

The ethers of Solovyov and his friends were funny, sometimes very interesting from the point of view of anthropology, but all the comparisons with Goebbels seemed exaggeration and alarmism.

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency.

When Russia invaded Ukraine, I realized I was wrong. Propaganda is the main fuel of this war. And the main reason why so many people support this war.

In this issue, we met with those who have long studied propaganda and tried to understand how it managed to achieve such results.

If your loved ones are pro-war, perhaps this video is worth watching together:

https://youtu.be/N8ubzqjRQgE",,
5007,"За две недели после начала мобилизации из России уехало несколько сотен тысяч человек. Для тех, кто уехал в Европу (таких – десятки тысяч), главный вопрос сейчас: **как здесь остаться легально**?
 
Один из вариантов – студенческая виза.
 
В Барселоне ее можно получить через школу испанского языка FreeDa. В школе есть программы под любой уровень, и даже если у вас нет никакой базы – здесь она быстро появится. Уроки с первого дня проходят на испанском, все преподаватели – носители языка.
 
Если у вас есть туристический Шенген с запасом не меньше 30 дней, то **подать документы на студенческую визу можно прямо в Барселоне** – а во FreeDa помогут со всеми юридическими вопросами.

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА
 
Студенческая виза дает возможность не только учиться, но и легально работать в Испании до 30 часов в неделю – для этого будет достаточно получить дополнительное разрешение. Плюс можно официально проходить практику в местных компаниях.
 
Продлевать такую визу можно, **не выезжая из Испании.**
 
Все подробности – тут:
 
https://freedaspace.com/register/","In the two weeks since the mobilization began, several hundred thousand people have left Russia. For those who have left for Europe (there are tens of thousands of them), the main question now is: how to stay here legally?

One option is a student visa.

In Barcelona, it can be obtained through the school of Spanish FreeDa. The school has programs for any level, and even if you do not have any base, it will quickly appear here. Lessons from the first day are held in Spanish, all teachers are native speakers.

If you have a tourist Schengen with a reserve of at least 30 days, then you can apply for a student visa directly in Barcelona** - and FreeDa will help with all legal issues.

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency.

A student visa gives you the opportunity not only to study, but also to work legally in Spain up to 30 hours a week - it will be enough to obtain an additional permit. Plus, you can officially practice in local companies.

This visa can be extended without leaving Spain.**

All the details are here:

https:/ /freedaspace.com/register/",,
5008,"По всей России мужчинам продолжают приходить повестки. Если вы хотите ЛЕГАЛЬНЫМ СПОСОБОМ не попасть под мобилизацию, вот телеграм-бот правозащитников из «Агоры», где можно получить ответы на самые важные вопросы:

https://t.me/agora_army_bot

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","All over Russia, men continue to receive subpoenas. If you want to avoid mobilization in a legal way, here is a telegram bot from Agora, where you can get answers to the most important questions:

https://tme/agora_army_bot

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency",,
5009,"Маша Гессен – репортер The New Yorker и писатель (одна из самых престижных книжных премий США за книгу «Будущее – это история: как тоталитаризм вновь завоевал Россию») – много лет живет в Нью-Йорке. 
Мы встретились в Гарлеме, чтобы задать самые простые вопросы про Америку. 

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

https://youtu.be/Q0oRii7zV9A","Masha Gessen, a reporter for The New Yorker and writer (one of the most prestigious book awards in the United States for her book The Future Is History: How Totalitarianism Reconquered Russia), has lived in New York for many years.
We met in Harlem to ask the simplest questions about America.

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency.

https://youtu.be/Q0oRii7zV9A",,
5010,"В 22 года Александр Молочников стал самым молодым режиссером МХТ имени Чехова, поставив антивоенный спектакль «1914». Спустя восемь лет он выступает против войны в Украине, а его новые спектакли отменяют один за другим. Молочников – новый герой вДудя:

https://youtu.be/TbWNzMErXHU

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","At the age of 22, Alexander Molochnikov became the youngest director of the Chekhov Moscow Art Theatre, putting on the anti-war play 1914. Eight years later, he speaks out against the war in Ukraine, and his new performances are cancelled one by one. The milkmen are the new hero in Dudya:

https://youtu.be/TbWNzMErXHU

This Message (Material) is created and/or distributed by a foreign mass media executing the functions of a foreign agent and/or a Russian legal entity executing the functions of a foreign agency",,
