Index,Post,Trans,Label,Type
15001,"**Вбита москальською ракетою в Одесі жінка та її трьохмісячна дитина, яка на момент світлини ще була в утробі**",,,
15002,"Телеграм тестує розширення функціоналу коментування на каналах

Скоро буде можливість дозволити коментувати лише учасникам прикріпленого до каналу чату або всім, але після дозволу адміністрації. Звісно, старий варіант з коментуванням для всіх залишиться.",,,
15003,"**В боях за Маріуполь загинув поет Сергій Скальд. Один із авторів домайданівської націоналістичної поезії ""Голос крові"". Як і загиблий Юрій Руф, до речі

**Сподіваємося, що війна вплине на шкільну програму з української літератури, а в останньому класі вивчатимуть твори тих хлопців, що ще вчора поруч з нами стояли на барикадах.",,,
15004,**На площі Перемоги в Києві зняли орден Леніна**,,,
15005,"**Ділимося звітом до **[**посту про збір**](https://t.me/DeepStateUA/11577)** за проханням нашої знайомої

**Ура! Ми зробили це! 
(92 500.00 грн + запаска+ домкрат + ключі дали добрі люди)
- берці і кросівки ( 4800.00 грн)
- 300 літрів дизелю ( 10 000.00 грн)
- тактичні окуляри (87 євро)
- розкладні ножі і кепки (1390.00 грн)
- засоби протимоскітні (483.12 + 912.70 грн)
- печиво ( 56 штук - 1047,20 грн)
- шоколад (772,50 грн)
- цигарки ( 1260.00 грн) 
- наколінники ( подарунок небайдужих)
- ковбаси, паски, вареники, крашанки, пироги і ще купу всього.

Я неймовірно вдячна всім хто долучився!

**Повна публікація звіту з чеками та фото** [доступна у фейсбук](https://www.facebook.com/story.php?story_fbid=1677380235956192&id=100010526946445)",,,
15006,"🟢__«Зустрінемось (__На прес-конференції з журналістами__ - прим), коли звільнимо Маріуполь. Я думаю це буде скоро»__",,,
15007,"🟢__«Якийсь прем'єр-міністр мені сказав: ""Завдяки Україні я зрозумів зміст НАТО, яким він має бути""»__",,,
15008,"🟢__«Ми так об'єднались. Слово ""Влада"" не викликає у суспільства рвотного рефлексу»__",,,
15009,"🟢«__Ми звертаємось до всіх лідерів. Ми не країна для трагічних селфі (Макрон, Борель і фон дер Ляйєн?😁). У нас реальна війна. Тому приїжджайте до нас, ми з радістю будемо вас зустрічати, але приїжджайте ,будь ласка, з тією допомогою, яку ми просили. Ми ніколи нічого не просимо і не запитуємо у тій чи іншій державі, якщо ми знаємо, що у цій державі цього немає.__»",,,
15010,"🟢__«Як далі буде жити наш Донбас, як далі бути жити український Крим»__ - Що обговорювати на зустрічі з хуйлом",,,
15011,"🟢__«Якби в нас була ядерна зброя, ризики війни з росією були б мінімізовані. Я так вважаю!»__",,,
15012,🟢__«Якщо керівництво РФ не втратить повністю зв'язок з реальністю та адекватність - вони не будуть використовувати ядерну зброю. Чи може це статись? Може. Чи вірю я в це? Не хочеться.»__,,,
15013,"🟢__«Наскільки мені відомо, а мені відомо не мало, він (__Абрамович__ - прим) входить в склад російської групи перемови. Він був в Києві. Більше я коментувати не готовий»__",,,
15014,"🟢__«Не можна сказати ""я тут ні прічьом"", можна сказати, що наша держава винна, можна сказати, що я не можу нічого зробити окрім цих слів, (""можна сказати"" - прим.) я відчуваю себе громадянином Росії та я відчуваю, що ми будемо нести відповідальність - і це сміливо»__ - щодо колективної відповідальності",,,
15015,🟢__«Не можна силою та такою безлюдяністю перемогти нашу державу. Неможливо. Що вони потім робитимуть?»__,,,
15016,"🟢__«Маленькі діточки будуть вставати на уроках та відповідати вчителям, що таке рашизм, та хто його переміг в боротьбі за свободу»__",,,
15017,"__🟢«Їх держава буде мати в історії та книжках таке слово, яке ніхто не вигадував - це рашизм»__",,,
15018,🟢__«Приблизно біля 500 000 людей було вивезено зі всіх окупованих територій на Схід та в Росію»__,,,
15019,"__🟢«З паном Джонсоном ми домовились, що він буде патронатом над Київською областю. З Швецією, що вона над Миколаївською»__",,,
15020,🟢__«Велика Британія та Швеція вже підтвердили підтримку в програмі відновлення нашої держави (__Після війни__ - прим)»__,,,
15021,🟢__«Все залежить від бажання іншого Володимира Володимировича»__ - чи буде продовження переговорів у Стамбулі.,,,
15022,"🟢__«Це стратегічна помилка альянсу (__НАТО -__ прим), щодо відношення до України»__",,,
15023,"🟢__«Є один гештальт з літаками. Він залишився. Але в порівнянні з тим, що Польща для нас зробила - це ніщо!»__",,,
15024,"🟢__«Я не розглядаю варіант, що наші партнери не передадуть нам ту зброю - яку пообіцяли. У них немає альтернативи. Ми не дамо їм це зробити»__",,,
15025,"__🟢__«__Маємо велику надію, що ми зможемо це зробити (Деблокувати Маріуполь - прим). Чи готові ми до цього зараз? Ні, нікому не вірте, наразі ми не можемо цього зробити. ...І хлопці з ""Азовсталі"" прекрасно це розуміють»__ - у відповідь про військову деблокаду Маріуполю",,,
15026,"🟢__«Останній тиждень: сигнали, терміни, кількість. Все це про зброю. Все це покращилось»__",,,
15027,"🟢__«Я вважаю, окрім Донбасу та Криму питань не існує. Все інше, це політичні понти!»__",,,
15028,"🟢__«Спочатку був ультиматум. Потім, з ультиматуму кудись почали зникати пункти в риториці російської федерації, потім почались перемовини. Потім, у Стамбулі з'явилося комюніке»__",,,
15029,"🟢__«Моя позиція, особиста, людська, в першу чергу як президента: ми повернемо все, що вони окупують. Це питання не років, ми це зробимо одразу, коли в нас буде потужна зброя»__",,,
15030,**🔴Почали трансляцію прес-конференції Зеленського в метро**,,,
