Index,Post,Trans,Label,Type
43001,"⚡️ Местные источники сообщают о взрывах в Одессе.

@warjournaltg",,,
43002,"Институт изучения войны (США) [обратил внимание](https://understandingwar.org/backgrounder/russian-offensive-campaign-assessment-may-1), что во вчерашней сводке генштаб ВСУ заявил о попытках российских войск штурмовать населенный пункт Озерное, Донецкой области.
Американский институт отмечает, что штурм Озерного возможен только при полном контроле над поселком Ямполь. **Говоря простым языком, генштаб ВСУ признает потерю Ямполя и подтверждает, что Лиман полностью блокирован с южного направления.

**https://t.me/ukrainian_guide",,,
43003,"🇷🇺🇺🇦 Нанесение удара по военной инфраструктуре Украины.

Кадры объективного контроля.

@warjournaltg",,,
43004,"🇷🇺🇺🇦 Брифинг Минобороны России (02.05.2022 г.)

▫️ Вооруженные Силы Российской Федерации продолжают специальную военную операцию на Украине.
 
▫️ Высокоточными ракетами воздушного базирования за сутки поражены 38 военных объектов Украины. Среди них: четыре пункта управления, 30 опорных пунктов, районов сосредоточения живой силы и украинской военной техники и три склада ракетно-артиллерийского вооружения в районах населенных пунктов ПЕРВОМАЙСКОЕ и ИЛЬИЧЕВКА. Также уничтожены: зенитный ракетный комплекс «Оса АКМ» и батарея реактивных систем залпового огня в районе АРХАНГЕЛОВКИ.
 
▫️ Оперативно-тактической и армейской авиацией ВКС России поражены 27 опорных пунктов, районов сосредоточения живой силы и военной техники ВСУ, а также склад ракетно-артиллерийского вооружения и боеприпасов в районе населенного пункта ЧЕРВОНОЕ Запорожской области. Уничтожено до 160 человек личного состава и 26 единиц украинской бронетехники.
 
▫️ Ракетными войсками за сутки поражены девять опорных пунктов и районов сосредоточения живой силы и техники, а также украинская батарея реактивных систем залпового огня БМ-21 «Град» и артиллерийская батарея на огневых позициях.
 
▫️ Артиллерийскими подразделениями поражены 26 пунктов управления, 78 опорных пунктов, 359 районов сосредоточения живой силы и техники и 67 огневых позиций артиллерии. Уничтожены шесть складов боеприпасов, до 280 человек личного состава и 43 единицы вооружения и военной техники ВСУ.
 
▫️ Российскими средствами противовоздушной обороны в течение суток уничтожены 10 украинских беспилотных летательных аппаратов в районах населенных пунктов ВЕСЕЛОЕ, БОРЩЕВО и БАЛАКЛЕЯ Харьковской области, КИСЕЛЕВКА Херсонской области, МАЯК Запорожской области, ДОКУЧАЕВ, КОРСУНЬ и ХАНЖИНКОВО Донецкой Народной Республики, а также в районе города ЛУГАНСК. В районе населенного пункта ПЕТРОВСКОЕ Луганской Народной Республики сбиты две тактические ракеты «Точка-У» и в районе ДОНЕЦКОЕ уничтожен реактивный снаряд «СМЕРЧ».

▫️ В ходе воздушного боя в районе СЛАВЯНСКА сбит украинский истребитель МиГ-29.
 
▫️ Всего с начала проведения специальной военной операции уничтожены: 146 самолетов, 112 вертолетов, 683 беспилотных летательных аппарата, 281 зенитный ракетный комплекс, 2756 танков и других боевых бронированных машин, 316 установок реактивных систем залпового огня, 1234 орудия полевой артиллерии и миномета, а также 2563 единицы специальной военной автомобильной техники.

#Минобороны #Россия #Украина @mod_russia",,,
43005,"**В Мелитополе можно расплатится  за рубли. 

**С 1 мая Мелитополь начинает переход на рублевую валюту денежного оборота. Это позволит обеспечить выплаты пенсионерам, а также зарплаты работников бюджетной сферы.

[Вежливые и Заботливые](https://t.me/v_and_z)",,,
43006,"Репортаж пресс-службы Народной милиции ДНР об эвакуации гражданских из Азовстали.

@warjournaltg",,,
43007,"**На самом высоком флагштоке Запорожской области в Мелитополе поднято Знамя Победы!

**Размер копии Знамени Победы 5х10 метров.

Никто не забыт, ничто не забыто!
Мы помним!

[Вежливые и Заботливые](https://t.me/v_and_z)",,,
43008,"Подразделения группировки «Z» сегодня отработали в Удах, попали в склад ВСУ. На фото результат.

Также вчера, ближе к 18 часам, взяли под свой контроль населенные пункты Турово и Макарово.",,,
43009,"**ВСУ оборудуют школы Днепропетровска для размещения оперативного резерва, которым восполняют потери группировки войск на Донбассе.

**Публикуем адреса и номера образовательных учреждений, где вскрыты объекты ВСУ
📍 Начальная школа №28 (улица Володи Дубинина, 12)
📍 Средняя общеобразовательная школа №119 (улица Козака Мамая 17А)
📍 Средняя общеобразовательная школа№2 (ул. Ю.Савченка,1)
**Настоятельно рекомендуем населению не приближаться к данным объектам, это может сохранить ваши жизни.

**https://t.me/ukrainian_guide",,,
43010,В Мелитополе на главном флагштоке города подняли Знамя Победы.,,,
43011,"Сотрудники МЧС России и МЧС ДНР приступили к совместной работе в Мариуполе.

Специалистами проводится демонтаж межэтажных железобетонных конструкций, разбор завалов в жилых кварталах города. 

Также проводится обследование зданий и сооружений на наличие взрывоопасных предметов. 

@warjournaltg",,,
43012,"🇷🇺🇺🇦 Уничтожение позиций ВСУ ударами ВС РФ.

Кадры объективного контроля.

@warjournaltg",,,
